,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune
1086450,1166498,21016A400,SAINT-JOB,1166498,20,1,female,parent,647979,4,single_with_child,6,Worker,21016A400,Uccle
1086455,1166563,21016A400,SAINT-JOB,1166563,19,1,female,parent,648013,4,single_with_child,6,Worker,21016A400,Uccle
1086456,1166564,21016A400,SAINT-JOB,1166564,19,1,female,parent,648014,4,single_with_child,6,Worker,21016A400,Uccle
1086457,1166565,21016A400,SAINT-JOB,1166565,19,1,female,parent,648015,4,single_with_child,6,Worker,21016A400,Uccle
1086462,1166630,21016A400,SAINT-JOB,1166630,18,1,female,parent,648049,4,single_with_child,6,Worker,21016A400,Uccle
1086463,1166631,21016A400,SAINT-JOB,1166631,18,1,female,parent,648050,4,single_with_child,6,Worker,21016A400,Uccle
1086464,1166632,21016A400,SAINT-JOB,1166632,18,1,female,parent,648051,4,single_with_child,6,Worker,21016A400,Uccle
1088484,1168772,21016A429,CARLOO,1168772,20,1,female,parent,649260,4,single_with_child,6,Worker,21016A429,Uccle
1088494,1168840,21016A429,CARLOO,1168840,19,1,female,parent,649295,4,single_with_child,6,Worker,21016A429,Uccle
1088495,1168841,21016A429,CARLOO,1168841,19,1,female,parent,649296,4,single_with_child,6,Worker,21016A429,Uccle
1088505,1168909,21016A429,CARLOO,1168909,18,1,female,parent,649331,4,single_with_child,6,Worker,21016A429,Uccle
1088506,1168910,21016A429,CARLOO,1168910,18,1,female,parent,649332,4,single_with_child,6,Worker,21016A429,Uccle
1089582,1170136,21016A410,ALPHONSE XIII,1170136,19,1,female,parent,650054,4,single_with_child,6,Worker,21016A410,Uccle
1089587,1170175,21016A410,ALPHONSE XIII,1170175,18,1,female,parent,650074,4,single_with_child,6,Worker,21016A410,Uccle
1092256,1172960,21016A639,HOMBORCH,1172960,20,1,female,parent,651481,4,single_with_child,6,Worker,21016A639,Uccle
1092257,1172961,21016A639,HOMBORCH,1172961,20,1,female,parent,651482,4,single_with_child,6,Worker,21016A639,Uccle
1092258,1172962,21016A639,HOMBORCH,1172962,20,1,female,parent,651483,4,single_with_child,6,Worker,21016A639,Uccle
1092264,1173028,21016A639,HOMBORCH,1173028,19,1,female,parent,651517,4,single_with_child,6,Worker,21016A639,Uccle
1092265,1173029,21016A639,HOMBORCH,1173029,19,1,female,parent,651518,4,single_with_child,6,Worker,21016A639,Uccle
1092266,1173030,21016A639,HOMBORCH,1173030,19,1,female,parent,651519,4,single_with_child,6,Worker,21016A639,Uccle
1092267,1173031,21016A639,HOMBORCH,1173031,19,1,female,parent,651520,4,single_with_child,6,Worker,21016A639,Uccle
1092268,1173032,21016A639,HOMBORCH,1173032,19,1,female,parent,651521,4,single_with_child,6,Worker,21016A639,Uccle
1092269,1173033,21016A639,HOMBORCH,1173033,19,1,female,parent,651522,4,single_with_child,6,Worker,21016A639,Uccle
1092275,1173099,21016A639,HOMBORCH,1173099,18,1,female,parent,651556,4,single_with_child,6,Worker,21016A639,Uccle
1092276,1173100,21016A639,HOMBORCH,1173100,18,1,female,parent,651557,4,single_with_child,6,Worker,21016A639,Uccle
1092277,1173101,21016A639,HOMBORCH,1173101,18,1,female,parent,651558,4,single_with_child,6,Worker,21016A639,Uccle
1092278,1173102,21016A639,HOMBORCH,1173102,18,1,female,parent,651559,4,single_with_child,6,Worker,21016A639,Uccle
1092279,1173103,21016A639,HOMBORCH,1173103,18,1,female,parent,651560,4,single_with_child,6,Worker,21016A639,Uccle
1092280,1173104,21016A639,HOMBORCH,1173104,18,1,female,parent,651561,4,single_with_child,6,Worker,21016A639,Uccle
1095753,1176841,21016A342,FOND,1176841,20,1,female,parent,653412,4,single_with_child,6,Worker,21016A342,Uccle
1095762,1176992,21016A342,FOND,1176992,19,1,female,parent,653488,4,single_with_child,6,Worker,21016A342,Uccle
1095763,1176993,21016A342,FOND,1176993,19,1,female,parent,653489,4,single_with_child,6,Worker,21016A342,Uccle
1095764,1176994,21016A342,FOND,1176994,19,1,female,parent,653490,4,single_with_child,6,Worker,21016A342,Uccle
1095773,1177145,21016A342,FOND,1177145,18,1,female,parent,653566,4,single_with_child,6,Worker,21016A342,Uccle
1095774,1177146,21016A342,FOND,1177146,18,1,female,parent,653567,4,single_with_child,6,Worker,21016A342,Uccle
1095775,1177147,21016A342,FOND,1177147,18,1,female,parent,653568,4,single_with_child,6,Worker,21016A342,Uccle
1098065,1179721,21016A311,FORT JACO,1179721,20,1,female,parent,655179,4,single_with_child,6,Worker,21016A311,Uccle
1098072,1179790,21016A311,FORT JACO,1179790,19,1,female,parent,655214,4,single_with_child,6,Worker,21016A311,Uccle
1098073,1179791,21016A311,FORT JACO,1179791,19,1,female,parent,655215,4,single_with_child,6,Worker,21016A311,Uccle
1098080,1179860,21016A311,FORT JACO,1179860,18,1,female,parent,655250,4,single_with_child,6,Worker,21016A311,Uccle
1098081,1179861,21016A311,FORT JACO,1179861,18,1,female,parent,655251,4,single_with_child,6,Worker,21016A311,Uccle
1099340,1181278,21017A512,VANDER ELST - BIEN FAIRE,1181278,19,1,female,parent,656054,4,single_with_child,6,Worker,21017A512,Watermael-Boitsfort
1099346,1181318,21017A512,VANDER ELST - BIEN FAIRE,1181318,18,1,female,parent,656075,4,single_with_child,6,Worker,21017A512,Watermael-Boitsfort
1102129,1184345,21017A11-,FLOREAL,1184345,20,1,female,parent,657829,4,single_with_child,6,Worker,21017A11-,Watermael-Boitsfort
1102130,1184346,21017A11-,FLOREAL,1184346,20,1,female,parent,657830,4,single_with_child,6,Worker,21017A11-,Watermael-Boitsfort
1102135,1184395,21017A11-,FLOREAL,1184395,19,1,female,parent,657855,4,single_with_child,6,Worker,21017A11-,Watermael-Boitsfort
1102136,1184396,21017A11-,FLOREAL,1184396,19,1,female,parent,657856,4,single_with_child,6,Worker,21017A11-,Watermael-Boitsfort
1102137,1184397,21017A11-,FLOREAL,1184397,19,1,female,parent,657857,4,single_with_child,6,Worker,21017A11-,Watermael-Boitsfort
1102142,1184446,21017A11-,FLOREAL,1184446,18,1,female,parent,657882,4,single_with_child,6,Worker,21017A11-,Watermael-Boitsfort
1102143,1184447,21017A11-,FLOREAL,1184447,18,1,female,parent,657883,4,single_with_child,6,Worker,21017A11-,Watermael-Boitsfort
1102144,1184448,21017A11-,FLOREAL,1184448,18,1,female,parent,657884,4,single_with_child,6,Worker,21017A11-,Watermael-Boitsfort
1103115,1185507,21017A240,SOUVERAIN-OUEST,1185507,20,1,female,parent,658533,4,single_with_child,6,Worker,21017A240,Watermael-Boitsfort
1104386,1186890,21017A230,BEGUINETTES,1186890,20,1,female,parent,659226,4,single_with_child,6,Worker,21017A230,Watermael-Boitsfort
1104394,1186940,21017A230,BEGUINETTES,1186940,19,1,female,parent,659252,4,single_with_child,6,Worker,21017A230,Watermael-Boitsfort
1104395,1186941,21017A230,BEGUINETTES,1186941,19,1,female,parent,659253,4,single_with_child,6,Worker,21017A230,Watermael-Boitsfort
1104403,1186991,21017A230,BEGUINETTES,1186991,18,1,female,parent,659279,4,single_with_child,6,Worker,21017A230,Watermael-Boitsfort
1104404,1186992,21017A230,BEGUINETTES,1186992,18,1,female,parent,659280,4,single_with_child,6,Worker,21017A230,Watermael-Boitsfort
1105182,1187854,21017A220,LE LOGIS-SUD,1187854,20,1,female,parent,659819,4,single_with_child,6,Worker,21017A220,Watermael-Boitsfort
1105185,1187875,21017A220,LE LOGIS-SUD,1187875,19,1,female,parent,659830,4,single_with_child,6,Worker,21017A220,Watermael-Boitsfort
1105188,1187896,21017A220,LE LOGIS-SUD,1187896,18,1,female,parent,659841,4,single_with_child,6,Worker,21017A220,Watermael-Boitsfort
1105938,1188682,21017A443,VILLE-ET-FORET - ELAN,1188682,20,1,female,parent,660323,4,single_with_child,6,Worker,21017A443,Watermael-Boitsfort
1107406,1190222,21017A41-,AVENUE DE VISE,1190222,20,1,female,parent,661095,4,single_with_child,6,Worker,21017A41-,Watermael-Boitsfort
1107413,1190271,21017A41-,AVENUE DE VISE,1190271,19,1,female,parent,661121,4,single_with_child,6,Worker,21017A41-,Watermael-Boitsfort
1107414,1190272,21017A41-,AVENUE DE VISE,1190272,19,1,female,parent,661122,4,single_with_child,6,Worker,21017A41-,Watermael-Boitsfort
1107421,1190321,21017A41-,AVENUE DE VISE,1190321,18,1,female,parent,661148,4,single_with_child,6,Worker,21017A41-,Watermael-Boitsfort
1107422,1190322,21017A41-,AVENUE DE VISE,1190322,18,1,female,parent,661149,4,single_with_child,6,Worker,21017A41-,Watermael-Boitsfort
1109159,1192143,21017A523,MARTIN-PECHEUR,1192143,20,1,female,parent,662323,4,single_with_child,6,Worker,21017A523,Watermael-Boitsfort
1109165,1192219,21017A523,MARTIN-PECHEUR,1192219,19,1,female,parent,662362,4,single_with_child,6,Worker,21017A523,Watermael-Boitsfort
1109166,1192220,21017A523,MARTIN-PECHEUR,1192220,19,1,female,parent,662363,4,single_with_child,6,Worker,21017A523,Watermael-Boitsfort
1109172,1192296,21017A523,MARTIN-PECHEUR,1192296,18,1,female,parent,662402,4,single_with_child,6,Worker,21017A523,Watermael-Boitsfort
1109173,1192297,21017A523,MARTIN-PECHEUR,1192297,18,1,female,parent,662403,4,single_with_child,6,Worker,21017A523,Watermael-Boitsfort
1110462,1193770,21017A624,PECHERIES,1193770,19,1,female,parent,663401,4,single_with_child,6,Worker,21017A624,Watermael-Boitsfort
1110466,1193818,21017A624,PECHERIES,1193818,18,1,female,parent,663426,4,single_with_child,6,Worker,21017A624,Watermael-Boitsfort
1112511,1196031,21017A432,DRIES,1196031,20,1,female,parent,664659,4,single_with_child,6,Worker,21017A432,Watermael-Boitsfort
1112516,1196058,21017A432,DRIES,1196058,19,1,female,parent,664673,4,single_with_child,6,Worker,21017A432,Watermael-Boitsfort
1112521,1196085,21017A432,DRIES,1196085,18,1,female,parent,664687,4,single_with_child,6,Worker,21017A432,Watermael-Boitsfort
1114084,1197740,21017A01-,COIN DU BALAI,1197740,20,1,female,parent,665557,4,single_with_child,6,Worker,21017A01-,Watermael-Boitsfort
1114089,1197781,21017A01-,COIN DU BALAI,1197781,19,1,female,parent,665578,4,single_with_child,6,Worker,21017A01-,Watermael-Boitsfort
1114090,1197782,21017A01-,COIN DU BALAI,1197782,19,1,female,parent,665579,4,single_with_child,6,Worker,21017A01-,Watermael-Boitsfort
1114095,1197823,21017A01-,COIN DU BALAI,1197823,18,1,female,parent,665600,4,single_with_child,6,Worker,21017A01-,Watermael-Boitsfort
1114096,1197824,21017A01-,COIN DU BALAI,1197824,18,1,female,parent,665601,4,single_with_child,6,Worker,21017A01-,Watermael-Boitsfort
1116204,1200004,21017A12-,LE LOGIS-NORD,1200004,20,1,female,parent,666820,4,single_with_child,6,Worker,21017A12-,Watermael-Boitsfort
1116205,1200005,21017A12-,LE LOGIS-NORD,1200005,20,1,female,parent,666821,4,single_with_child,6,Worker,21017A12-,Watermael-Boitsfort
1116206,1200006,21017A12-,LE LOGIS-NORD,1200006,20,1,female,parent,666822,4,single_with_child,6,Worker,21017A12-,Watermael-Boitsfort
1116209,1200083,21017A12-,LE LOGIS-NORD,1200083,19,1,female,parent,666861,4,single_with_child,6,Worker,21017A12-,Watermael-Boitsfort
1116210,1200084,21017A12-,LE LOGIS-NORD,1200084,19,1,female,parent,666862,4,single_with_child,6,Worker,21017A12-,Watermael-Boitsfort
1116211,1200085,21017A12-,LE LOGIS-NORD,1200085,19,1,female,parent,666863,4,single_with_child,6,Worker,21017A12-,Watermael-Boitsfort
1116212,1200086,21017A12-,LE LOGIS-NORD,1200086,19,1,female,parent,666864,4,single_with_child,6,Worker,21017A12-,Watermael-Boitsfort
1116215,1200163,21017A12-,LE LOGIS-NORD,1200163,18,1,female,parent,666903,4,single_with_child,6,Worker,21017A12-,Watermael-Boitsfort
1116216,1200164,21017A12-,LE LOGIS-NORD,1200164,18,1,female,parent,666904,4,single_with_child,6,Worker,21017A12-,Watermael-Boitsfort
1116217,1200165,21017A12-,LE LOGIS-NORD,1200165,18,1,female,parent,666905,4,single_with_child,6,Worker,21017A12-,Watermael-Boitsfort
1116218,1200166,21017A12-,LE LOGIS-NORD,1200166,18,1,female,parent,666906,4,single_with_child,6,Worker,21017A12-,Watermael-Boitsfort
1117693,1201789,21017A13-,BOULEAUX,1201789,20,1,female,parent,667854,4,single_with_child,6,Worker,21017A13-,Watermael-Boitsfort
1117698,1201832,21017A13-,BOULEAUX,1201832,19,1,female,parent,667876,4,single_with_child,6,Worker,21017A13-,Watermael-Boitsfort
1117699,1201833,21017A13-,BOULEAUX,1201833,19,1,female,parent,667877,4,single_with_child,6,Worker,21017A13-,Watermael-Boitsfort
1117704,1201876,21017A13-,BOULEAUX,1201876,18,1,female,parent,667899,4,single_with_child,6,Worker,21017A13-,Watermael-Boitsfort
1117705,1201877,21017A13-,BOULEAUX,1201877,18,1,female,parent,667900,4,single_with_child,6,Worker,21017A13-,Watermael-Boitsfort
1119348,1203596,21017A212,AVENUE DE LA TENDERIE,1203596,20,1,female,parent,668863,4,single_with_child,6,Worker,21017A212,Watermael-Boitsfort
1119357,1203671,21017A212,AVENUE DE LA TENDERIE,1203671,19,1,female,parent,668902,4,single_with_child,6,Worker,21017A212,Watermael-Boitsfort
1119358,1203672,21017A212,AVENUE DE LA TENDERIE,1203672,19,1,female,parent,668903,4,single_with_child,6,Worker,21017A212,Watermael-Boitsfort
1119367,1203747,21017A212,AVENUE DE LA TENDERIE,1203747,18,1,female,parent,668942,4,single_with_child,6,Worker,21017A212,Watermael-Boitsfort
1119368,1203748,21017A212,AVENUE DE LA TENDERIE,1203748,18,1,female,parent,668943,4,single_with_child,6,Worker,21017A212,Watermael-Boitsfort
1120658,1205170,21017A000,CENTRE DE BOITSFORT,1205170,20,1,female,parent,669804,4,single_with_child,6,Worker,21017A000,Watermael-Boitsfort
1120664,1205198,21017A000,CENTRE DE BOITSFORT,1205198,19,1,female,parent,669819,4,single_with_child,6,Worker,21017A000,Watermael-Boitsfort
1120665,1205199,21017A000,CENTRE DE BOITSFORT,1205199,19,1,female,parent,669820,4,single_with_child,6,Worker,21017A000,Watermael-Boitsfort
1120671,1205227,21017A000,CENTRE DE BOITSFORT,1205227,18,1,female,parent,669835,4,single_with_child,6,Worker,21017A000,Watermael-Boitsfort
1120672,1205228,21017A000,CENTRE DE BOITSFORT,1205228,18,1,female,parent,669836,4,single_with_child,6,Worker,21017A000,Watermael-Boitsfort
1121953,1206553,21017A451,FUTAIE,1206553,20,1,female,parent,670549,4,single_with_child,6,Worker,21017A451,Watermael-Boitsfort
1121959,1206599,21017A451,FUTAIE,1206599,19,1,female,parent,670573,4,single_with_child,6,Worker,21017A451,Watermael-Boitsfort
1121960,1206600,21017A451,FUTAIE,1206600,19,1,female,parent,670574,4,single_with_child,6,Worker,21017A451,Watermael-Boitsfort
1121966,1206646,21017A451,FUTAIE,1206646,18,1,female,parent,670598,4,single_with_child,6,Worker,21017A451,Watermael-Boitsfort
1121967,1206647,21017A451,FUTAIE,1206647,18,1,female,parent,670599,4,single_with_child,6,Worker,21017A451,Watermael-Boitsfort
1123141,1207909,21017A041,DREVE DU DUC,1207909,20,1,female,parent,671427,4,single_with_child,6,Worker,21017A041,Watermael-Boitsfort
1125814,1210662,21018A20-,GEORGES HENRI (AVENUE),1210662,20,1,female,parent,672769,4,single_with_child,6,Worker,21018A20-,Woluwe Saint-Lambert
1125815,1210663,21018A20-,GEORGES HENRI (AVENUE),1210663,20,1,female,parent,672770,4,single_with_child,6,Worker,21018A20-,Woluwe Saint-Lambert
1125816,1210664,21018A20-,GEORGES HENRI (AVENUE),1210664,20,1,female,parent,672771,4,single_with_child,6,Worker,21018A20-,Woluwe Saint-Lambert
1125826,1210728,21018A20-,GEORGES HENRI (AVENUE),1210728,19,1,female,parent,672807,4,single_with_child,6,Worker,21018A20-,Woluwe Saint-Lambert
1125827,1210729,21018A20-,GEORGES HENRI (AVENUE),1210729,19,1,female,parent,672808,4,single_with_child,6,Worker,21018A20-,Woluwe Saint-Lambert
1125837,1210793,21018A20-,GEORGES HENRI (AVENUE),1210793,18,1,female,parent,672844,4,single_with_child,6,Worker,21018A20-,Woluwe Saint-Lambert
1125838,1210794,21018A20-,GEORGES HENRI (AVENUE),1210794,18,1,female,parent,672845,4,single_with_child,6,Worker,21018A20-,Woluwe Saint-Lambert
1128289,1213353,21018A72-,ROGATIONS,1213353,20,1,female,parent,674401,4,single_with_child,6,Worker,21018A72-,Woluwe Saint-Lambert
1128298,1213402,21018A72-,ROGATIONS,1213402,19,1,female,parent,674429,4,single_with_child,6,Worker,21018A72-,Woluwe Saint-Lambert
1128299,1213403,21018A72-,ROGATIONS,1213403,19,1,female,parent,674430,4,single_with_child,6,Worker,21018A72-,Woluwe Saint-Lambert
1128308,1213452,21018A72-,ROGATIONS,1213452,18,1,female,parent,674458,4,single_with_child,6,Worker,21018A72-,Woluwe Saint-Lambert
1128309,1213453,21018A72-,ROGATIONS,1213453,18,1,female,parent,674459,4,single_with_child,6,Worker,21018A72-,Woluwe Saint-Lambert
1131555,1216779,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1216779,20,1,female,parent,676545,4,single_with_child,6,Worker,21018A21-,Woluwe Saint-Lambert
1131556,1216780,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1216780,20,1,female,parent,676546,4,single_with_child,6,Worker,21018A21-,Woluwe Saint-Lambert
1131565,1216855,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1216855,19,1,female,parent,676587,4,single_with_child,6,Worker,21018A21-,Woluwe Saint-Lambert
1131566,1216856,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1216856,19,1,female,parent,676588,4,single_with_child,6,Worker,21018A21-,Woluwe Saint-Lambert
1131575,1216931,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1216931,18,1,female,parent,676629,4,single_with_child,6,Worker,21018A21-,Woluwe Saint-Lambert
1131576,1216932,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1216932,18,1,female,parent,676630,4,single_with_child,6,Worker,21018A21-,Woluwe Saint-Lambert
1133042,1218530,21018A35-,HOF TEN BERG-NORD,1218530,20,1,female,parent,677614,4,single_with_child,6,Worker,21018A35-,Woluwe Saint-Lambert
1133045,1218551,21018A35-,HOF TEN BERG-NORD,1218551,19,1,female,parent,677625,4,single_with_child,6,Worker,21018A35-,Woluwe Saint-Lambert
1133046,1218552,21018A35-,HOF TEN BERG-NORD,1218552,19,1,female,parent,677626,4,single_with_child,6,Worker,21018A35-,Woluwe Saint-Lambert
1133047,1218553,21018A35-,HOF TEN BERG-NORD,1218553,19,1,female,parent,677627,4,single_with_child,6,Worker,21018A35-,Woluwe Saint-Lambert
1133050,1218574,21018A35-,HOF TEN BERG-NORD,1218574,18,1,female,parent,677638,4,single_with_child,6,Worker,21018A35-,Woluwe Saint-Lambert
1133051,1218575,21018A35-,HOF TEN BERG-NORD,1218575,18,1,female,parent,677639,4,single_with_child,6,Worker,21018A35-,Woluwe Saint-Lambert
1133052,1218576,21018A35-,HOF TEN BERG-NORD,1218576,18,1,female,parent,677640,4,single_with_child,6,Worker,21018A35-,Woluwe Saint-Lambert
1134246,1219848,21018A34-,HOF TEN BERG-SUD,1219848,19,1,female,parent,678298,4,single_with_child,6,Worker,21018A34-,Woluwe Saint-Lambert
1134254,1219898,21018A34-,HOF TEN BERG-SUD,1219898,18,1,female,parent,678324,4,single_with_child,6,Worker,21018A34-,Woluwe Saint-Lambert
1136790,1222590,21018A311,PARC SCHUMAN,1222590,20,1,female,parent,679837,4,single_with_child,6,Worker,21018A311,Woluwe Saint-Lambert
1136791,1222591,21018A311,PARC SCHUMAN,1222591,20,1,female,parent,679838,4,single_with_child,6,Worker,21018A311,Woluwe Saint-Lambert
1136797,1222671,21018A311,PARC SCHUMAN,1222671,19,1,female,parent,679880,4,single_with_child,6,Worker,21018A311,Woluwe Saint-Lambert
1136798,1222672,21018A311,PARC SCHUMAN,1222672,19,1,female,parent,679881,4,single_with_child,6,Worker,21018A311,Woluwe Saint-Lambert
1136804,1222752,21018A311,PARC SCHUMAN,1222752,18,1,female,parent,679923,4,single_with_child,6,Worker,21018A311,Woluwe Saint-Lambert
1136805,1222753,21018A311,PARC SCHUMAN,1222753,18,1,female,parent,679924,4,single_with_child,6,Worker,21018A311,Woluwe Saint-Lambert
1138897,1224993,21018A33-,NEERVELD,1224993,20,1,female,parent,681269,4,single_with_child,6,Worker,21018A33-,Woluwe Saint-Lambert
1138901,1225065,21018A33-,NEERVELD,1225065,19,1,female,parent,681306,4,single_with_child,6,Worker,21018A33-,Woluwe Saint-Lambert
1138905,1225137,21018A33-,NEERVELD,1225137,18,1,female,parent,681343,4,single_with_child,6,Worker,21018A33-,Woluwe Saint-Lambert
1141083,1227451,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1227451,20,1,female,parent,682785,4,single_with_child,6,Worker,21018A22-,Woluwe Saint-Lambert
1141095,1227507,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1227507,19,1,female,parent,682813,4,single_with_child,6,Worker,21018A22-,Woluwe Saint-Lambert
