,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
1047,21001A441,DOCTEUR ROUX,34113,18,0,male,parent,18492,3,single,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1048,21001A041,VEEWEYDE-SUD,1271,18,0,male,child,547,4,single_with_child,21001A041,Anderlecht,21001A041,VEEWEYDE-SUD,Anderlecht,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1049,21001A112,BIESTEBROEK,125457,18,0,male,child,66108,4,single_with_child,21001A112,Anderlecht,21001A112,BIESTEBROEK,Anderlecht,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1050,21012A52-,NEEP (QUARTIER DU),747122,18,0,male,child,408371,1,couple_with_child,21012A52-,Molenbeek Saint-Jean,21012A52-,NEEP (QUARTIER DU),Molenbeek Saint-Jean,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1051,21012A03-,RANSFORT,769309,18,0,male,parent,419493,5,colloc,21012A03-,Molenbeek Saint-Jean,21012A03-,RANSFORT,Molenbeek Saint-Jean,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1052,21012A511,STEYNS,719204,18,0,male,parent,393739,1,couple_with_child,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1053,21012A84-,METTEWIE-BUILDINGS,676307,18,0,male,parent,372112,1,couple_with_child,21012A84-,Molenbeek Saint-Jean,21012A84-,METTEWIE-BUILDINGS,Molenbeek Saint-Jean,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1054,21012A141,INDEPENDANCE,767051,18,0,male,parent,418259,2,couple_no_child,21012A141,Molenbeek Saint-Jean,21012A141,INDEPENDANCE,Molenbeek Saint-Jean,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1055,21012A041,QUATRE VENTS,688475,18,0,male,parent,378536,2,couple_no_child,21012A041,Molenbeek Saint-Jean,21012A041,QUATRE VENTS,Molenbeek Saint-Jean,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1056,21012A62-,LIBERATEURS,716304,18,0,male,parent,392261,5,colloc,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1057,21012A822,KORENBEEK,760186,18,0,male,child,415057,1,couple_with_child,21012A822,Molenbeek Saint-Jean,21012A822,KORENBEEK,Molenbeek Saint-Jean,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1058,21012A13-,BIRMINGHAM-NORD,698721,18,0,male,child,383913,4,single_with_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1059,21012A552,PFEIFFER,673596,18,0,male,parent,370683,2,couple_no_child,21012A552,Molenbeek Saint-Jean,21012A552,PFEIFFER,Molenbeek Saint-Jean,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1060,21012A71-,PIERS,736262,18,0,male,child,402265,1,couple_with_child,21012A71-,Molenbeek Saint-Jean,21012A71-,PIERS,Molenbeek Saint-Jean,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1061,21012A00-,CENTRE,694036,18,0,male,parent,381356,3,single,21012A00-,Molenbeek Saint-Jean,21012A00-,CENTRE,Molenbeek Saint-Jean,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1062,21012A23-,MACHTENS-SUD,756320,18,0,male,parent,412839,1,couple_with_child,21012A23-,Molenbeek Saint-Jean,21012A23-,MACHTENS-SUD,Molenbeek Saint-Jean,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1063,21012A00-,CENTRE,693759,18,0,male,parent,381079,2,couple_no_child,21012A00-,Molenbeek Saint-Jean,21012A00-,CENTRE,Molenbeek Saint-Jean,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1064,21012A03-,RANSFORT,769018,18,0,male,parent,419320,1,couple_with_child,21012A03-,Molenbeek Saint-Jean,21012A03-,RANSFORT,Molenbeek Saint-Jean,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1065,21012A672,ULENS,703252,18,0,male,parent,385909,2,couple_no_child,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1066,21012A011,CANAL-SUD,772727,18,0,male,child,421465,1,couple_with_child,21012A011,Molenbeek Saint-Jean,21012A011,CANAL-SUD,Molenbeek Saint-Jean,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1067,21012A152,ETANGS NOIRS,745538,18,0,male,parent,407142,3,single,21012A152,Molenbeek Saint-Jean,21012A152,ETANGS NOIRS,Molenbeek Saint-Jean,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1068,21012A611,MEXICO,726777,18,0,male,child,397591,4,single_with_child,21012A611,Molenbeek Saint-Jean,21012A611,MEXICO,Molenbeek Saint-Jean,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1069,21011A01-,SAINTE-ANNE,661678,18,0,male,child,364847,1,couple_with_child,21011A01-,Koekelberg,21011A01-,SAINTE-ANNE,Koekelberg,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1070,21003A312,POTAARDE  VLAK,164305,18,0,male,parent,86803,2,couple_no_child,21003A312,Berchem Sainte-Agathe,21003A312,POTAARDE  VLAK,Berchem Sainte-Agathe,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1071,21003A02-,LAURE - BASILIQUE,172932,18,0,male,parent,91582,3,single,21003A02-,Berchem Sainte-Agathe,21003A02-,LAURE - BASILIQUE,Berchem Sainte-Agathe,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1072,21003A11-,CITE MODERNE,181999,18,0,male,parent,96048,1,couple_with_child,21003A11-,Berchem Sainte-Agathe,21003A11-,CITE MODERNE,Berchem Sainte-Agathe,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1073,21003A02-,LAURE - BASILIQUE,171702,18,0,male,child,90984,1,couple_with_child,21003A02-,Berchem Sainte-Agathe,21003A02-,LAURE - BASILIQUE,Berchem Sainte-Agathe,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1074,21003A10-,HOPITAL FRANCAIS,188336,18,0,male,parent,99261,1,couple_with_child,21003A10-,Berchem Sainte-Agathe,21003A10-,HOPITAL FRANCAIS,Berchem Sainte-Agathe,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1075,21010A1AJ,ARBRE BALLON,610776,18,0,male,child,339243,1,couple_with_child,21010A1AJ,Jette,21010A1AJ,ARBRE BALLON,Jette,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1076,21010A1AJ,ARBRE BALLON,611627,18,0,male,child,339551,1,couple_with_child,21010A1AJ,Jette,21010A1AJ,ARBRE BALLON,Jette,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1077,21010A111,HEYMBOSCH,608479,18,0,male,parent,338026,3,single,21010A111,Jette,21010A111,HEYMBOSCH,Jette,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1078,21010A02-,LEOPOLD I,647947,18,0,male,parent,357657,1,couple_with_child,21010A02-,Jette,21010A02-,LEOPOLD I,Jette,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1079,21006A22-,SAINT-EXUPERY,471418,18,0,male,parent,258449,2,couple_no_child,21006A22-,Evere,21006A22-,SAINT-EXUPERY,Evere,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1080,21006A12-,GERMINAL I,436698,18,0,male,parent,239731,1,couple_with_child,21006A12-,Evere,21006A12-,GERMINAL I,Evere,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1081,21006A001,VIEIL EVERE,463630,18,0,male,parent,254151,3,single,21006A001,Evere,21006A001,VIEIL EVERE,Evere,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1082,21006A13-,MAISON COMMUNALE,440311,18,0,male,parent,241702,1,couple_with_child,21006A13-,Evere,21006A13-,MAISON COMMUNALE,Evere,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1083,21006A23-,DU BONHEUR,454842,18,0,male,parent,249575,3,single,21006A23-,Evere,21006A23-,DU BONHEUR,Evere,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1084,21006A414,P. DUPONT (RUE),467152,18,0,male,parent,256005,3,single,21006A414,Evere,21006A414,P. DUPONT (RUE),Evere,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1085,21006A515,CARLI,443851,18,0,male,parent,243723,1,couple_with_child,21006A515,Evere,21006A515,CARLI,Evere,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1086,21006A142,ED. DEKNOOP (RUE),475378,18,0,male,child,260447,1,couple_with_child,21006A142,Evere,21006A142,ED. DEKNOOP (RUE),Evere,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1087,21006A001,VIEIL EVERE,461837,18,0,male,child,253272,1,couple_with_child,21006A001,Evere,21006A001,VIEIL EVERE,Evere,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1088,21006A011,CENTRE,474309,18,0,male,parent,259779,2,couple_no_child,21006A011,Evere,21006A011,CENTRE,Evere,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1089,21019A43-,CORNICHE VERTE,1223260,18,0,male,parent,665671,1,couple_with_child,21019A43-,Woluwe Saint-Pierre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1090,21019A252,MONTGOLFIER,1180833,18,0,male,parent,642564,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1091,21019A14-,VAL DE SEIGNEURS,1209377,18,0,male,parent,658051,3,single,21019A14-,Woluwe Saint-Pierre,21019A14-,VAL DE SEIGNEURS,Woluwe Saint-Pierre,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1092,21019A33-,MIMOSAS (AVENUE),1197915,18,0,male,parent,651907,3,single,21019A33-,Woluwe Saint-Pierre,21019A33-,MIMOSAS (AVENUE),Woluwe Saint-Pierre,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1093,21019A34-,EUROPE (QUARTIER DE L'),1194518,18,0,male,child,650126,1,couple_with_child,21019A34-,Woluwe Saint-Pierre,21019A34-,EUROPE (QUARTIER DE L'),Woluwe Saint-Pierre,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1094,21019A32-,CHANT D'OISEAU,1203079,18,0,male,child,654721,1,couple_with_child,21019A32-,Woluwe Saint-Pierre,21019A32-,CHANT D'OISEAU,Woluwe Saint-Pierre,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1095,21019A33-,MIMOSAS (AVENUE),1197252,18,0,male,child,651512,1,couple_with_child,21019A33-,Woluwe Saint-Pierre,21019A33-,MIMOSAS (AVENUE),Woluwe Saint-Pierre,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1096,21019A43-,CORNICHE VERTE,1223108,18,0,male,child,665615,1,couple_with_child,21019A43-,Woluwe Saint-Pierre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1097,21019A252,MONTGOLFIER,1180307,18,0,male,child,642361,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1098,21019A441,FAISANDERIE,1221628,18,0,male,parent,664815,1,couple_with_child,21019A441,Woluwe Saint-Pierre,21019A441,FAISANDERIE,Woluwe Saint-Pierre,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1099,21019A11-,MILLE METRES (AVENUE),1199809,18,0,male,parent,652900,1,couple_with_child,21019A11-,Woluwe Saint-Pierre,21019A11-,MILLE METRES (AVENUE),Woluwe Saint-Pierre,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1100,21002A25-,WATERMAEL (CHAUSSEE DE),136769,18,0,male,parent,72071,2,couple_no_child,21002A25-,Auderghem,21002A25-,WATERMAEL (CHAUSSEE DE),Auderghem,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1101,21002A130,PARC DES PRINCES,139469,18,0,male,child,73650,4,single_with_child,21002A130,Auderghem,21002A130,PARC DES PRINCES,Auderghem,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1102,21002A20-,SAINT-JULIEN,127114,18,0,male,parent,67066,3,single,21002A20-,Auderghem,21002A20-,SAINT-JULIEN,Auderghem,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1103,21002A441,CHANT D'OISEAUX,138856,18,0,male,parent,73180,2,couple_no_child,21002A441,Auderghem,21002A441,CHANT D'OISEAUX,Auderghem,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1104,21002A21-,LEBON,146634,18,0,male,parent,77463,1,couple_with_child,21002A21-,Auderghem,21002A21-,LEBON,Auderghem,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1105,21017A451,FUTAIE,1113427,18,0,male,parent,604032,1,couple_with_child,21017A451,Watermael-Boitsfort,21017A451,FUTAIE,Watermael-Boitsfort,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1106,21017A01-,COIN DU BALAI,1104909,18,0,male,parent,599205,1,couple_with_child,21017A01-,Watermael-Boitsfort,21017A01-,COIN DU BALAI,Watermael-Boitsfort,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1107,21017A12-,LE LOGIS-NORD,1107279,18,0,male,parent,600491,2,couple_no_child,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1108,21017A12-,LE LOGIS-NORD,1107458,18,0,male,child,600665,4,single_with_child,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1109,21017A512,VANDER ELST - BIEN FAIRE,1088555,18,0,male,child,589780,1,couple_with_child,21017A512,Watermael-Boitsfort,21017A512,VANDER ELST - BIEN FAIRE,Watermael-Boitsfort,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1110,21017A01-,COIN DU BALAI,1104583,18,0,male,child,599085,1,couple_with_child,21017A01-,Watermael-Boitsfort,21017A01-,COIN DU BALAI,Watermael-Boitsfort,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1111,21017A240,SOUVERAIN-OUEST,1093231,18,0,male,parent,592372,5,colloc,21017A240,Watermael-Boitsfort,21017A240,SOUVERAIN-OUEST,Watermael-Boitsfort,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1112,21016A12-,HAMOIR,1066930,18,0,male,child,577956,1,couple_with_child,21016A12-,Uccle,21016A12-,HAMOIR,Uccle,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1113,21016A731,ROETAERT,1031346,18,0,male,parent,558712,1,couple_with_child,21016A731,Uccle,21016A731,ROETAERT,Uccle,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1114,21016A639,HOMBORCH,1079820,18,0,male,child,585182,1,couple_with_child,21016A639,Uccle,21016A639,HOMBORCH,Uccle,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1115,21016A639,HOMBORCH,1081145,18,0,male,parent,585705,1,couple_with_child,21016A639,Uccle,21016A639,HOMBORCH,Uccle,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1116,21016A400,SAINT-JOB,1073747,18,0,male,child,581863,1,couple_with_child,21016A400,Uccle,21016A400,SAINT-JOB,Uccle,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1117,21007A00-,CENTRE SAINT-DENIS,508048,18,0,male,parent,277560,1,couple_with_child,21007A00-,Forest,21007A00-,CENTRE SAINT-DENIS,Forest,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1118,21007A70-,ALTITUDE  CENT,515702,18,0,male,child,281773,1,couple_with_child,21007A70-,Forest,21007A70-,ALTITUDE  CENT,Forest,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1119,21007A75-,TOURNOI (RUE DU),487844,18,0,male,parent,267117,1,couple_with_child,21007A75-,Forest,21007A75-,TOURNOI (RUE DU),Forest,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1120,21007A03-,FOYER FORESTOIS - FAMILLE,482217,18,0,male,parent,263848,1,couple_with_child,21007A03-,Forest,21007A03-,FOYER FORESTOIS - FAMILLE,Forest,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1121,21007A239,NEPTUNE (AVENUE) I,518550,18,0,male,child,283433,1,couple_with_child,21007A239,Forest,21007A239,NEPTUNE (AVENUE) I,Forest,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1122,21007A75-,TOURNOI (RUE DU),487632,18,0,male,child,267028,1,couple_with_child,21007A75-,Forest,21007A75-,TOURNOI (RUE DU),Forest,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
