,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
7814,7814,21013A201,ANGLETERRE (RUE D'),7814,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7815,7815,21013A201,ANGLETERRE (RUE D'),7815,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7816,7816,21013A201,ANGLETERRE (RUE D'),7816,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),21.0
7817,7817,21013A201,ANGLETERRE (RUE D'),7817,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),0.0
7818,7818,21013A201,ANGLETERRE (RUE D'),7818,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7819,7819,21013A201,ANGLETERRE (RUE D'),7819,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),18.0
7820,7820,21013A201,ANGLETERRE (RUE D'),7820,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),0.0
7821,7821,21013A201,ANGLETERRE (RUE D'),7821,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7822,7822,21013A201,ANGLETERRE (RUE D'),7822,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),0.0
7823,7823,21013A201,ANGLETERRE (RUE D'),7823,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),0.0
7824,7824,21013A201,ANGLETERRE (RUE D'),7824,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),20.0
7825,7825,21013A201,ANGLETERRE (RUE D'),7825,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),19.0
7826,7826,21013A201,ANGLETERRE (RUE D'),7826,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7827,7827,21013A201,ANGLETERRE (RUE D'),7827,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),28.0
7828,7828,21013A201,ANGLETERRE (RUE D'),7828,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),20.0
7829,7829,21013A201,ANGLETERRE (RUE D'),7829,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),18.0
7830,7830,21013A201,ANGLETERRE (RUE D'),7830,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7831,7831,21013A201,ANGLETERRE (RUE D'),7831,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7832,7832,21013A201,ANGLETERRE (RUE D'),7832,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),17.0
7833,7833,21013A201,ANGLETERRE (RUE D'),7833,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7834,7834,21013A201,ANGLETERRE (RUE D'),7834,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7835,7835,21013A201,ANGLETERRE (RUE D'),7835,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7836,7836,21013A201,ANGLETERRE (RUE D'),7836,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),0.0
7837,7837,21013A201,ANGLETERRE (RUE D'),7837,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7838,7838,21013A201,ANGLETERRE (RUE D'),7838,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),0.0
7839,7839,21013A201,ANGLETERRE (RUE D'),7839,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),19.0
7840,7840,21013A201,ANGLETERRE (RUE D'),7840,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7841,7841,21013A201,ANGLETERRE (RUE D'),7841,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),18.0
7842,7842,21013A201,ANGLETERRE (RUE D'),7842,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7843,7843,21013A201,ANGLETERRE (RUE D'),7843,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),0.0
7844,7844,21013A201,ANGLETERRE (RUE D'),7844,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),19.0
7845,7845,21013A201,ANGLETERRE (RUE D'),7845,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7846,7846,21013A201,ANGLETERRE (RUE D'),7846,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),18.0
7847,7847,21013A201,ANGLETERRE (RUE D'),7847,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),16.0
7848,7848,21013A252,DANEMARK (RUE DE),7848,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),16.0
7849,7849,21013A252,DANEMARK (RUE DE),7849,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),16.0
7850,7850,21013A252,DANEMARK (RUE DE),7850,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),21.0
7851,7851,21013A252,DANEMARK (RUE DE),7851,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),16.0
7852,7852,21013A252,DANEMARK (RUE DE),7852,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),0.0
7853,7853,21013A252,DANEMARK (RUE DE),7853,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),16.0
7854,7854,21013A252,DANEMARK (RUE DE),7854,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),0.0
7855,7855,21013A252,DANEMARK (RUE DE),7855,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),0.0
7856,7856,21013A252,DANEMARK (RUE DE),7856,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),18.0
7857,7857,21013A252,DANEMARK (RUE DE),7857,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),27.0
7858,7858,21013A252,DANEMARK (RUE DE),7858,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),16.0
7859,7859,21013A252,DANEMARK (RUE DE),7859,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),16.0
7860,7860,21013A252,DANEMARK (RUE DE),7860,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),16.0
7861,7861,21013A252,DANEMARK (RUE DE),7861,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),16.0
7862,7862,21013A252,DANEMARK (RUE DE),7862,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),16.0
7863,7863,21013A252,DANEMARK (RUE DE),7863,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),18.0
7864,7864,21013A252,DANEMARK (RUE DE),7864,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),0.0
7865,7865,21013A252,DANEMARK (RUE DE),7865,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),20.0
7866,7866,21013A252,DANEMARK (RUE DE),7866,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),16.0
7867,7867,21013A252,DANEMARK (RUE DE),7867,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A252,DANEMARK (RUE DE),0.0
